review_text,score,at,review_url,user_name
Blinkit is great for groceries but I never think to order electronics here. Would buy if assortment improved.,5,2024-01-10T22:24:20+00:00,https://play.google.com/store/apps/details/review/100174,user_174
Didn't know Blinkit sells home essentials until my friend mentioned it. Needs better in-app discovery.,4,2024-01-09T07:55:32+00:00,https://play.google.com/store/apps/details/review/100175,user_175
I wish Blinkit had more brands in home essentials. Zepto seems better for that. Category tab feels hidden.,2,2023-01-27T18:52:31+00:00,https://play.google.com/store/apps/details/review/100176,user_176
I wish Blinkit had more brands in electronics. Zepto seems better for that. Category tab feels hidden.,3,2024-01-13T23:04:26+00:00,https://play.google.com/store/apps/details/review/100177,user_177
I wish Blinkit had more brands in health pharmacy. Zepto seems better for that. Search never surfaces these products.,4,2025-05-09T18:58:02+00:00,https://play.google.com/store/apps/details/review/100178,user_178
"Blinkit pe groceries nahi milta, Amazon se order karta hoon. Price seems higher than competitors.",3,2025-05-04T23:58:10+00:00,https://play.google.com/store/apps/details/review/100179,user_179
Fast delivery for milk and bread but home essentials selection is very limited.,3,2024-04-21T07:44:01+00:00,https://play.google.com/store/apps/details/review/100180,user_180
"Blinkit pe baby care nahi milta, Amazon se order karta hoon. Delivery was fine though.",3,2023-10-27T04:03:46+00:00,https://play.google.com/store/apps/details/review/100181,user_181
Why doesn't Blinkit have shampoo? I always buy from Amazon instead. Might switch to Zepto next time.,5,2023-12-03T03:24:14+00:00,https://play.google.com/store/apps/details/review/100182,user_182
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Been using Blinkit for two years.",4,2025-03-25T23:52:48+00:00,https://play.google.com/store/apps/details/review/100183,user_183
Good app but missing diapers. Nykaa has better personal care range. Noticed this after the app update.,3,2023-10-29T13:13:40+00:00,https://play.google.com/store/apps/details/review/100184,user_184
Why doesn't Blinkit have vitamins? I always buy from Amazon instead. Noticed this after the app update.,1,2024-04-14T13:21:09+00:00,https://play.google.com/store/apps/details/review/100185,user_185
Fast delivery for milk and bread but personal care selection is very limited. My friends feel the same.,5,2023-03-12T16:56:53+00:00,https://play.google.com/store/apps/details/review/100186,user_186
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Especially in Bangalore.",4,2023-07-16T04:02:26+00:00,https://play.google.com/store/apps/details/review/100187,user_187
Blinkit is great for groceries but I never think to order home essentials here. Happens every reorder cycle.,4,2023-01-20T01:17:14+00:00,https://play.google.com/store/apps/details/review/100188,user_188
I wish Blinkit had more brands in home essentials. Zepto seems better for that. Wish the homepage showed this category.,3,2024-11-15T05:52:01+00:00,https://play.google.com/store/apps/details/review/100189,user_189
Fast delivery for milk and bread but pet supplies selection is very limited. BigBasket still wins here for me.,2,2025-01-12T03:02:06+00:00,https://play.google.com/store/apps/details/review/100190,user_190
I wish Blinkit had more brands in baby care. Zepto seems better for that. Instamart has better variety lately.,1,2025-02-02T21:38:26+00:00,https://play.google.com/store/apps/details/review/100191,user_191
Why doesn't Blinkit have dog food? I always buy from Amazon instead. Nykaa feels safer for this purchase.,5,2023-08-20T18:29:20+00:00,https://play.google.com/store/apps/details/review/100192,user_192
Blinkit is great for groceries but I never think to order stationery here. Amazon is my fallback always.,2,2024-01-21T13:13:46+00:00,https://play.google.com/store/apps/details/review/100193,user_193
Didn't know Blinkit sells groceries until my friend mentioned it. Would buy if assortment improved.,5,2023-12-17T14:13:34+00:00,https://play.google.com/store/apps/details/review/100194,user_194
I wish Blinkit had more brands in groceries. Zepto seems better for that. Needs better in-app discovery.,3,2024-11-18T17:50:07+00:00,https://play.google.com/store/apps/details/review/100195,user_195
Fast delivery for milk and bread but groceries selection is very limited. Never saw an promo for this category.,4,2023-04-04T13:32:54+00:00,https://play.google.com/store/apps/details/review/100196,user_196
Good app but missing diapers. Nykaa has better personal care range. Category tab feels hidden.,4,2023-11-19T18:53:40+00:00,https://play.google.com/store/apps/details/review/100197,user_197
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Price seems higher than competitors.",2,2023-05-07T02:53:17+00:00,https://play.google.com/store/apps/details/review/100198,user_198
Didn't know Blinkit sells personal care until my friend mentioned it. Price seems higher than competitors.,2,2023-04-27T14:37:16+00:00,https://play.google.com/store/apps/details/review/100199,user_199
I wish Blinkit had more brands in groceries. Zepto seems better for that.,3,2024-12-30T23:36:25+00:00,https://play.google.com/store/apps/details/review/100200,user_0
Fast delivery for milk and bread but electronics selection is very limited. Delivery was fine though.,5,2024-03-15T04:30:17+00:00,https://play.google.com/store/apps/details/review/100201,user_1
Blinkit is great for groceries but I never think to order home essentials here. Been using Blinkit for two years.,5,2023-12-29T14:40:12+00:00,https://play.google.com/store/apps/details/review/100202,user_2
I wish Blinkit had more brands in electronics. Zepto seems better for that. Been using Blinkit for two years.,4,2023-06-28T07:10:14+00:00,https://play.google.com/store/apps/details/review/100203,user_3
Fast delivery for milk and bread but personal care selection is very limited. Same thought last month.,1,2023-08-09T22:57:11+00:00,https://play.google.com/store/apps/details/review/100204,user_4
Good app but missing shampoo. Nykaa has better personal care range. Noticed this after the app update.,4,2024-04-22T20:35:58+00:00,https://play.google.com/store/apps/details/review/100205,user_5
I wish Blinkit had more brands in stationery. Zepto seems better for that. My friends feel the same.,4,2023-07-13T04:14:25+00:00,https://play.google.com/store/apps/details/review/100206,user_6
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Happens every reorder cycle.",5,2024-09-17T06:36:18+00:00,https://play.google.com/store/apps/details/review/100207,user_7
I wish Blinkit had more brands in home essentials. Zepto seems better for that. Happens every reorder cycle.,4,2023-05-05T23:05:22+00:00,https://play.google.com/store/apps/details/review/100208,user_8
"Blinkit pe groceries nahi milta, Amazon se order karta hoon. Wish the homepage showed this category.",4,2024-05-15T17:01:10+00:00,https://play.google.com/store/apps/details/review/100209,user_9
Blinkit is great for groceries but I never think to order pet supplies here. BigBasket still wins here for me.,5,2023-12-22T14:55:14+00:00,https://play.google.com/store/apps/details/review/100210,user_10
Good app but missing dog food. Nykaa has better personal care range. Instamart has better variety lately.,4,2024-02-23T16:05:57+00:00,https://play.google.com/store/apps/details/review/100211,user_11
I wish Blinkit had more brands in personal care. Zepto seems better for that. Nykaa feels safer for this purchase.,4,2025-03-17T04:22:27+00:00,https://play.google.com/store/apps/details/review/100212,user_12
Why doesn't Blinkit have notebooks? I always buy from Amazon instead. Amazon is my fallback always.,4,2024-11-08T02:58:12+00:00,https://play.google.com/store/apps/details/review/100213,user_13
Blinkit is great for groceries but I never think to order home essentials here. Would buy if assortment improved.,3,2024-12-31T03:15:27+00:00,https://play.google.com/store/apps/details/review/100214,user_14
Fast delivery for milk and bread but health pharmacy selection is very limited. Needs better in-app discovery.,5,2023-06-12T11:45:58+00:00,https://play.google.com/store/apps/details/review/100215,user_15
I wish Blinkit had more brands in health pharmacy. Zepto seems better for that. Never saw an promo for this category.,3,2025-02-08T16:25:26+00:00,https://play.google.com/store/apps/details/review/100216,user_16
Good app but missing milk. Nykaa has better personal care range. Category tab feels hidden.,1,2025-05-04T13:05:17+00:00,https://play.google.com/store/apps/details/review/100217,user_17
Fast delivery for milk and bread but baby care selection is very limited. Price seems higher than competitors.,3,2024-01-28T02:06:40+00:00,https://play.google.com/store/apps/details/review/100218,user_18
Good app but missing milk. Nykaa has better personal care range. Price seems higher than competitors.,5,2025-03-10T09:32:19+00:00,https://play.google.com/store/apps/details/review/100219,user_19
"Blinkit pe pet supplies nahi milta, Amazon se order karta hoon.",4,2025-04-22T21:21:19+00:00,https://play.google.com/store/apps/details/review/100220,user_20
Why doesn't Blinkit have dog food? I always buy from Amazon instead. Might switch to Zepto next time.,4,2025-03-16T08:49:17+00:00,https://play.google.com/store/apps/details/review/100221,user_21
"Blinkit pe home essentials nahi milta, Amazon se order karta hoon. Might switch to Zepto next time.",5,2024-11-17T16:28:52+00:00,https://play.google.com/store/apps/details/review/100222,user_22
Fast delivery for milk and bread but electronics selection is very limited. Been using Blinkit for two years.,2,2025-05-03T04:23:32+00:00,https://play.google.com/store/apps/details/review/100223,user_23
I wish Blinkit had more brands in stationery. Zepto seems better for that. Same thought last month.,2,2025-01-22T23:21:56+00:00,https://play.google.com/store/apps/details/review/100224,user_24
"Blinkit pe electronics nahi milta, Amazon se order karta hoon. Noticed this after the app update.",3,2023-09-04T00:45:57+00:00,https://play.google.com/store/apps/details/review/100225,user_25
Didn't know Blinkit sells pet supplies until my friend mentioned it. My friends feel the same.,2,2024-09-25T18:59:43+00:00,https://play.google.com/store/apps/details/review/100226,user_26
I wish Blinkit had more brands in baby care. Zepto seems better for that. Especially in Bangalore.,4,2023-07-02T11:27:19+00:00,https://play.google.com/store/apps/details/review/100227,user_27
I wish Blinkit had more brands in personal care. Zepto seems better for that. Wish the homepage showed this category.,4,2024-03-29T09:23:15+00:00,https://play.google.com/store/apps/details/review/100228,user_28
I wish Blinkit had more brands in stationery. Zepto seems better for that. Wish the homepage showed this category.,5,2025-01-19T12:53:16+00:00,https://play.google.com/store/apps/details/review/100229,user_29
I wish Blinkit had more brands in electronics. Zepto seems better for that. BigBasket still wins here for me.,2,2025-05-06T08:39:06+00:00,https://play.google.com/store/apps/details/review/100230,user_30
Didn't know Blinkit sells electronics until my friend mentioned it. Instamart has better variety lately.,5,2025-02-28T12:35:37+00:00,https://play.google.com/store/apps/details/review/100231,user_31
Good app but missing shampoo. Nykaa has better personal care range. Nykaa feels safer for this purchase.,3,2023-04-19T10:42:30+00:00,https://play.google.com/store/apps/details/review/100232,user_32
Fast delivery for milk and bread but groceries selection is very limited. Amazon is my fallback always.,3,2025-02-27T17:49:57+00:00,https://play.google.com/store/apps/details/review/100233,user_33
Fast delivery for milk and bread but pet supplies selection is very limited. Would buy if assortment improved.,5,2024-04-08T18:58:07+00:00,https://play.google.com/store/apps/details/review/100234,user_34
Good app but missing detergent. Nykaa has better personal care range. Needs better in-app discovery.,4,2023-08-19T20:02:19+00:00,https://play.google.com/store/apps/details/review/100235,user_35
Fast delivery for milk and bread but home essentials selection is very limited. Never saw an promo for this category.,4,2024-05-31T10:15:35+00:00,https://play.google.com/store/apps/details/review/100236,user_36
I wish Blinkit had more brands in groceries. Zepto seems better for that. Price seems higher than competitors.,5,2024-05-14T20:43:44+00:00,https://play.google.com/store/apps/details/review/100237,user_37
Didn't know Blinkit sells electronics until my friend mentioned it. Search never surfaces these products.,3,2024-08-17T22:11:17+00:00,https://play.google.com/store/apps/details/review/100238,user_38
Blinkit is great for groceries but I never think to order groceries here. Price seems higher than competitors.,5,2024-05-09T06:28:23+00:00,https://play.google.com/store/apps/details/review/100239,user_39
I wish Blinkit had more brands in groceries. Zepto seems better for that. Delivery was fine though.,4,2023-08-25T06:53:50+00:00,https://play.google.com/store/apps/details/review/100240,user_40
Why doesn't Blinkit have dog food? I always buy from Amazon instead. Been using Blinkit for two years.,5,2025-02-19T06:46:16+00:00,https://play.google.com/store/apps/details/review/100241,user_41
Good app but missing vitamins. Nykaa has better personal care range. Might switch to Zepto next time.,5,2023-06-05T21:51:48+00:00,https://play.google.com/store/apps/details/review/100242,user_42
Blinkit is great for groceries but I never think to order home essentials here. Same thought last month.,5,2025-03-28T00:52:39+00:00,https://play.google.com/store/apps/details/review/100243,user_43
"Blinkit pe pet supplies nahi milta, Amazon se order karta hoon. Same thought last month.",4,2023-08-12T22:30:12+00:00,https://play.google.com/store/apps/details/review/100244,user_44
Blinkit is great for groceries but I never think to order personal care here. Noticed this after the app update.,5,2024-12-30T07:52:41+00:00,https://play.google.com/store/apps/details/review/100245,user_45
Fast delivery for milk and bread but stationery selection is very limited. My friends feel the same.,4,2024-09-09T11:15:08+00:00,https://play.google.com/store/apps/details/review/100246,user_46
Good app but missing vitamins. Nykaa has better personal care range. Happens every reorder cycle.,4,2025-04-08T22:52:54+00:00,https://play.google.com/store/apps/details/review/100247,user_47
"Blinkit pe health pharmacy nahi milta, Amazon se order karta hoon. Happens every reorder cycle.",5,2025-01-28T00:00:02+00:00,https://play.google.com/store/apps/details/review/100248,user_48
Didn't know Blinkit sells pet supplies until my friend mentioned it. Wish the homepage showed this category.,3,2023-04-17T06:54:37+00:00,https://play.google.com/store/apps/details/review/100249,user_49
Why doesn't Blinkit have notebooks? I always buy from Amazon instead. BigBasket still wins here for me.,4,2023-05-21T09:35:08+00:00,https://play.google.com/store/apps/details/review/100250,user_50
Good app but missing diapers. Nykaa has better personal care range. Instamart has better variety lately.,4,2023-06-06T03:10:53+00:00,https://play.google.com/store/apps/details/review/100251,user_51
Blinkit is great for groceries but I never think to order stationery here. Nykaa feels safer for this purchase.,3,2023-03-13T10:40:03+00:00,https://play.google.com/store/apps/details/review/100252,user_52
Fast delivery for milk and bread but pet supplies selection is very limited. Amazon is my fallback always.,4,2024-07-10T20:28:55+00:00,https://play.google.com/store/apps/details/review/100253,user_53
Why doesn't Blinkit have shampoo? I always buy from Amazon instead. Needs better in-app discovery.,4,2025-04-05T03:18:56+00:00,https://play.google.com/store/apps/details/review/100254,user_54
Why doesn't Blinkit have shampoo? I always buy from Amazon instead. Never saw an promo for this category.,1,2023-09-29T23:03:31+00:00,https://play.google.com/store/apps/details/review/100255,user_55
Didn't know Blinkit sells groceries until my friend mentioned it. Never saw an promo for this category.,4,2024-01-10T02:47:07+00:00,https://play.google.com/store/apps/details/review/100256,user_56
Why doesn't Blinkit have shampoo? I always buy from Amazon instead. Category tab feels hidden.,4,2024-12-17T08:54:53+00:00,https://play.google.com/store/apps/details/review/100257,user_57
Fast delivery for milk and bread but home essentials selection is very limited. Search never surfaces these products.,5,2023-01-15T14:21:41+00:00,https://play.google.com/store/apps/details/review/100258,user_58
Fast delivery for milk and bread but home essentials selection is very limited. Price seems higher than competitors.,2,2025-04-29T02:39:20+00:00,https://play.google.com/store/apps/details/review/100259,user_59
Fast delivery for milk and bread but home essentials selection is very limited. Delivery was fine though.,4,2024-04-09T17:16:43+00:00,https://play.google.com/store/apps/details/review/100260,user_60
"Blinkit pe groceries nahi milta, Amazon se order karta hoon. Delivery was fine though.",4,2024-01-24T12:20:15+00:00,https://play.google.com/store/apps/details/review/100261,user_61
Why doesn't Blinkit have notebooks? I always buy from Amazon instead. Might switch to Zepto next time.,5,2024-08-20T14:24:13+00:00,https://play.google.com/store/apps/details/review/100262,user_62
Why doesn't Blinkit have diapers? I always buy from Amazon instead. Same thought last month.,4,2024-08-15T10:17:29+00:00,https://play.google.com/store/apps/details/review/100263,user_63
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Same thought last month.",1,2024-04-03T15:00:01+00:00,https://play.google.com/store/apps/details/review/100264,user_64
Fast delivery for milk and bread but groceries selection is very limited. Noticed this after the app update.,4,2023-01-13T13:54:50+00:00,https://play.google.com/store/apps/details/review/100265,user_65
Didn't know Blinkit sells pet supplies until my friend mentioned it. Especially in Bangalore.,5,2025-02-10T15:20:07+00:00,https://play.google.com/store/apps/details/review/100266,user_66
Good app but missing notebooks. Nykaa has better personal care range. Especially in Bangalore.,4,2023-12-24T11:26:07+00:00,https://play.google.com/store/apps/details/review/100267,user_67
Why doesn't Blinkit have vitamins? I always buy from Amazon instead. Wish the homepage showed this category.,4,2023-10-23T08:38:03+00:00,https://play.google.com/store/apps/details/review/100268,user_68
"Blinkit pe personal care nahi milta, Amazon se order karta hoon. BigBasket still wins here for me.",5,2023-05-31T22:32:01+00:00,https://play.google.com/store/apps/details/review/100269,user_69
Fast delivery for milk and bread but pet supplies selection is very limited. Nykaa feels safer for this purchase.,1,2024-11-15T19:04:47+00:00,https://play.google.com/store/apps/details/review/100270,user_70
"Blinkit pe health pharmacy nahi milta, Amazon se order karta hoon. Instamart has better variety lately.",2,2023-07-24T03:23:14+00:00,https://play.google.com/store/apps/details/review/100271,user_71
Fast delivery for milk and bread but stationery selection is very limited. Amazon is my fallback always.,2,2024-10-07T11:04:41+00:00,https://play.google.com/store/apps/details/review/100272,user_72
Good app but missing shampoo. Nykaa has better personal care range. Amazon is my fallback always.,5,2025-04-17T22:34:43+00:00,https://play.google.com/store/apps/details/review/100273,user_73
Didn't know Blinkit sells health pharmacy until my friend mentioned it. Would buy if assortment improved.,5,2025-02-18T12:15:52+00:00,https://play.google.com/store/apps/details/review/100274,user_74
Fast delivery for milk and bread but personal care selection is very limited. Needs better in-app discovery.,5,2025-01-18T12:35:20+00:00,https://play.google.com/store/apps/details/review/100275,user_75
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Never saw an promo for this category.",5,2024-06-10T04:13:11+00:00,https://play.google.com/store/apps/details/review/100276,user_76
Blinkit is great for groceries but I never think to order home essentials here. Category tab feels hidden.,5,2023-08-07T15:48:06+00:00,https://play.google.com/store/apps/details/review/100277,user_77
Good app but missing earphones. Nykaa has better personal care range. Search never surfaces these products.,5,2024-09-09T08:34:27+00:00,https://play.google.com/store/apps/details/review/100278,user_78
Blinkit is great for groceries but I never think to order health pharmacy here. Price seems higher than competitors.,1,2024-09-04T22:48:21+00:00,https://play.google.com/store/apps/details/review/100279,user_79
I wish Blinkit had more brands in baby care. Zepto seems better for that.,4,2024-07-26T13:52:09+00:00,https://play.google.com/store/apps/details/review/100280,user_80
Didn't know Blinkit sells stationery until my friend mentioned it. Delivery was fine though.,5,2024-08-14T21:39:36+00:00,https://play.google.com/store/apps/details/review/100281,user_81
Blinkit is great for groceries but I never think to order health pharmacy here. Same thought last month.,4,2023-12-30T05:30:44+00:00,https://play.google.com/store/apps/details/review/100282,user_82
Didn't know Blinkit sells health pharmacy until my friend mentioned it. Been using Blinkit for two years.,4,2023-12-10T21:10:02+00:00,https://play.google.com/store/apps/details/review/100283,user_83
"Blinkit pe home essentials nahi milta, Amazon se order karta hoon. Same thought last month.",4,2024-04-14T10:27:58+00:00,https://play.google.com/store/apps/details/review/100284,user_84
Why doesn't Blinkit have diapers? I always buy from Amazon instead. Noticed this after the app update.,5,2023-03-12T10:39:05+00:00,https://play.google.com/store/apps/details/review/100285,user_85
I wish Blinkit had more brands in stationery. Zepto seems better for that. Especially in Bangalore.,2,2023-06-30T09:17:07+00:00,https://play.google.com/store/apps/details/review/100286,user_86
I wish Blinkit had more brands in personal care. Zepto seems better for that. Especially in Bangalore.,4,2024-12-05T17:03:54+00:00,https://play.google.com/store/apps/details/review/100287,user_87
Didn't know Blinkit sells groceries until my friend mentioned it. Happens every reorder cycle.,5,2023-08-29T01:01:52+00:00,https://play.google.com/store/apps/details/review/100288,user_88
Good app but missing diapers. Nykaa has better personal care range. Wish the homepage showed this category.,4,2025-01-30T04:10:47+00:00,https://play.google.com/store/apps/details/review/100289,user_89
Blinkit is great for groceries but I never think to order stationery here. BigBasket still wins here for me.,3,2024-07-29T14:21:29+00:00,https://play.google.com/store/apps/details/review/100290,user_90
Why doesn't Blinkit have detergent? I always buy from Amazon instead. Nykaa feels safer for this purchase.,2,2024-07-17T09:54:56+00:00,https://play.google.com/store/apps/details/review/100291,user_91
Didn't know Blinkit sells health pharmacy until my friend mentioned it. Amazon is my fallback always.,1,2024-07-11T04:19:48+00:00,https://play.google.com/store/apps/details/review/100292,user_92
Why doesn't Blinkit have notebooks? I always buy from Amazon instead. Would buy if assortment improved.,5,2023-07-09T18:26:39+00:00,https://play.google.com/store/apps/details/review/100293,user_93
Blinkit is great for groceries but I never think to order home essentials here. Needs better in-app discovery.,4,2023-11-26T11:52:40+00:00,https://play.google.com/store/apps/details/review/100294,user_94
Blinkit is great for groceries but I never think to order pet supplies here. Needs better in-app discovery.,3,2024-06-02T02:07:21+00:00,https://play.google.com/store/apps/details/review/100295,user_95
Good app but missing shampoo. Nykaa has better personal care range. Never saw an promo for this category.,3,2025-05-27T00:59:33+00:00,https://play.google.com/store/apps/details/review/100296,user_96
Didn't know Blinkit sells electronics until my friend mentioned it.,5,2023-12-02T11:14:59+00:00,https://play.google.com/store/apps/details/review/100297,user_97
Fast delivery for milk and bread but electronics selection is very limited. Search never surfaces these products.,5,2023-08-18T05:13:06+00:00,https://play.google.com/store/apps/details/review/100298,user_98
Fast delivery for milk and bread but pet supplies selection is very limited. Price seems higher than competitors.,5,2023-08-13T18:21:31+00:00,https://play.google.com/store/apps/details/review/100299,user_99
Good app but missing notebooks. Nykaa has better personal care range. Delivery was fine though.,2,2023-09-29T01:43:27+00:00,https://play.google.com/store/apps/details/review/100300,user_100
Why doesn't Blinkit have dog food? I always buy from Amazon instead. Same thought last month.,4,2023-01-24T02:01:59+00:00,https://play.google.com/store/apps/details/review/100301,user_101
Didn't know Blinkit sells electronics until my friend mentioned it. Might switch to Zepto next time.,1,2024-05-17T23:04:30+00:00,https://play.google.com/store/apps/details/review/100302,user_102
Blinkit is great for groceries but I never think to order stationery here. Been using Blinkit for two years.,5,2023-07-16T21:54:03+00:00,https://play.google.com/store/apps/details/review/100303,user_103
"Blinkit pe baby care nahi milta, Amazon se order karta hoon. Same thought last month.",4,2023-04-09T17:36:55+00:00,https://play.google.com/store/apps/details/review/100304,user_104
Didn't know Blinkit sells health pharmacy until my friend mentioned it. Noticed this after the app update.,4,2023-06-19T09:49:41+00:00,https://play.google.com/store/apps/details/review/100305,user_105
Didn't know Blinkit sells electronics until my friend mentioned it. My friends feel the same.,5,2023-03-09T08:45:56+00:00,https://play.google.com/store/apps/details/review/100306,user_106
I wish Blinkit had more brands in stationery. Zepto seems better for that. Happens every reorder cycle.,1,2023-02-18T09:22:48+00:00,https://play.google.com/store/apps/details/review/100307,user_107
Good app but missing detergent. Nykaa has better personal care range. Happens every reorder cycle.,4,2024-09-15T21:22:35+00:00,https://play.google.com/store/apps/details/review/100308,user_108
I wish Blinkit had more brands in baby care. Zepto seems better for that. Wish the homepage showed this category.,1,2024-11-20T01:12:08+00:00,https://play.google.com/store/apps/details/review/100309,user_109
Fast delivery for milk and bread but baby care selection is very limited. BigBasket still wins here for me.,1,2023-08-19T10:17:09+00:00,https://play.google.com/store/apps/details/review/100310,user_110
Didn't know Blinkit sells stationery until my friend mentioned it. Instamart has better variety lately.,5,2025-05-01T20:12:34+00:00,https://play.google.com/store/apps/details/review/100311,user_111
Didn't know Blinkit sells groceries until my friend mentioned it. Amazon is my fallback always.,3,2025-04-04T04:35:33+00:00,https://play.google.com/store/apps/details/review/100312,user_112
Blinkit is great for groceries but I never think to order groceries here. Amazon is my fallback always.,5,2023-06-27T17:39:56+00:00,https://play.google.com/store/apps/details/review/100313,user_113
I wish Blinkit had more brands in electronics. Zepto seems better for that. Would buy if assortment improved.,5,2024-12-02T11:11:14+00:00,https://play.google.com/store/apps/details/review/100314,user_114
Fast delivery for milk and bread but groceries selection is very limited. Category tab feels hidden.,4,2024-12-05T11:39:52+00:00,https://play.google.com/store/apps/details/review/100315,user_115
Fast delivery for milk and bread but baby care selection is very limited. Never saw an promo for this category.,3,2024-10-24T22:54:55+00:00,https://play.google.com/store/apps/details/review/100316,user_116
Fast delivery for milk and bread but stationery selection is very limited. Category tab feels hidden.,4,2023-08-26T02:47:29+00:00,https://play.google.com/store/apps/details/review/100317,user_117
Blinkit is great for groceries but I never think to order home essentials here. Search never surfaces these products.,5,2023-05-22T17:06:23+00:00,https://play.google.com/store/apps/details/review/100318,user_118
I wish Blinkit had more brands in baby care. Zepto seems better for that. Price seems higher than competitors.,5,2023-05-31T00:10:58+00:00,https://play.google.com/store/apps/details/review/100319,user_119
Good app but missing vitamins. Nykaa has better personal care range. Delivery was fine though.,4,2023-07-22T03:03:20+00:00,https://play.google.com/store/apps/details/review/100320,user_120
"Blinkit pe health pharmacy nahi milta, Amazon se order karta hoon. Delivery was fine though.",4,2023-07-09T21:06:45+00:00,https://play.google.com/store/apps/details/review/100321,user_121
Good app but missing milk. Nykaa has better personal care range. Might switch to Zepto next time.,5,2023-03-21T22:02:55+00:00,https://play.google.com/store/apps/details/review/100322,user_122
Fast delivery for milk and bread but stationery selection is very limited. Been using Blinkit for two years.,4,2023-06-10T22:30:32+00:00,https://play.google.com/store/apps/details/review/100323,user_123
Why doesn't Blinkit have earphones? I always buy from Amazon instead. Same thought last month.,3,2025-01-19T01:19:25+00:00,https://play.google.com/store/apps/details/review/100324,user_124
Fast delivery for milk and bread but baby care selection is very limited. Noticed this after the app update.,4,2025-05-14T03:04:48+00:00,https://play.google.com/store/apps/details/review/100325,user_125
Didn't know Blinkit sells stationery until my friend mentioned it. Especially in Bangalore.,5,2023-12-18T07:49:19+00:00,https://play.google.com/store/apps/details/review/100326,user_126
Didn't know Blinkit sells pet supplies until my friend mentioned it. Happens every reorder cycle.,1,2024-02-20T11:10:26+00:00,https://play.google.com/store/apps/details/review/100327,user_127
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Wish the homepage showed this category.",5,2024-04-24T23:47:02+00:00,https://play.google.com/store/apps/details/review/100328,user_128
Blinkit is great for groceries but I never think to order health pharmacy here. BigBasket still wins here for me.,5,2023-10-09T19:17:21+00:00,https://play.google.com/store/apps/details/review/100329,user_129
Blinkit is great for groceries but I never think to order groceries here. BigBasket still wins here for me.,5,2023-08-09T09:28:13+00:00,https://play.google.com/store/apps/details/review/100330,user_130
Blinkit is great for groceries but I never think to order pet supplies here. Instamart has better variety lately.,3,2025-04-04T01:49:41+00:00,https://play.google.com/store/apps/details/review/100331,user_131
I wish Blinkit had more brands in groceries. Zepto seems better for that. Nykaa feels safer for this purchase.,2,2024-06-13T13:31:24+00:00,https://play.google.com/store/apps/details/review/100332,user_132
"Blinkit pe stationery nahi milta, Amazon se order karta hoon. Amazon is my fallback always.",5,2024-05-18T21:52:14+00:00,https://play.google.com/store/apps/details/review/100333,user_133
Blinkit is great for groceries but I never think to order baby care here. Needs better in-app discovery.,2,2023-08-30T16:26:21+00:00,https://play.google.com/store/apps/details/review/100334,user_134
"Blinkit pe pet supplies nahi milta, Amazon se order karta hoon. Needs better in-app discovery.",3,2023-05-07T17:34:47+00:00,https://play.google.com/store/apps/details/review/100335,user_135
I wish Blinkit had more brands in groceries. Zepto seems better for that. Never saw an promo for this category.,4,2024-11-17T16:36:06+00:00,https://play.google.com/store/apps/details/review/100336,user_136
Good app but missing earphones. Nykaa has better personal care range. Category tab feels hidden.,2,2025-03-06T21:39:17+00:00,https://play.google.com/store/apps/details/review/100337,user_137
Blinkit is great for groceries but I never think to order groceries here. Search never surfaces these products.,4,2024-03-16T00:11:37+00:00,https://play.google.com/store/apps/details/review/100338,user_138
Didn't know Blinkit sells home essentials until my friend mentioned it. Price seems higher than competitors.,1,2024-04-24T02:42:30+00:00,https://play.google.com/store/apps/details/review/100339,user_139
Didn't know Blinkit sells groceries until my friend mentioned it. Delivery was fine though.,1,2023-03-27T02:25:10+00:00,https://play.google.com/store/apps/details/review/100340,user_140
Why doesn't Blinkit have notebooks? I always buy from Amazon instead. Delivery was fine though.,5,2023-08-02T04:29:03+00:00,https://play.google.com/store/apps/details/review/100341,user_141
Fast delivery for milk and bread but stationery selection is very limited. Might switch to Zepto next time.,1,2023-07-06T09:20:26+00:00,https://play.google.com/store/apps/details/review/100342,user_142
Why doesn't Blinkit have milk? I always buy from Amazon instead. Same thought last month.,4,2023-07-20T16:23:31+00:00,https://play.google.com/store/apps/details/review/100343,user_143
Didn't know Blinkit sells electronics until my friend mentioned it. Same thought last month.,5,2025-05-17T22:43:27+00:00,https://play.google.com/store/apps/details/review/100344,user_144
Blinkit is great for groceries but I never think to order health pharmacy here. My friends feel the same.,5,2024-09-08T19:53:10+00:00,https://play.google.com/store/apps/details/review/100345,user_145
I wish Blinkit had more brands in pet supplies. Zepto seems better for that. My friends feel the same.,4,2023-01-30T02:44:06+00:00,https://play.google.com/store/apps/details/review/100346,user_146
Good app but missing diapers. Nykaa has better personal care range. Especially in Bangalore.,4,2024-05-01T07:44:46+00:00,https://play.google.com/store/apps/details/review/100347,user_147
